model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00174,overall,NA,5.246543600707204e-07,0.1634684183116741,0.025784841034726773,0.019054252459068655,0.02433578327429946,NA
00174,Top-Half Clothes,"1.0,1.0,0.0",1.980116160085437e-06,0.08398455546654665,0.02388806749437681,0.021145609160789443,0.017254386047728644,NA
00174,Head,"1.0,0.0,0.0",5.246543600707204e-07,0.12027396282269615,0.04537284645906539,0.02852377305726498,0.03731101008216357,NA
00174,Shoes,"0.0,0.0,1.0",5.838294455482099e-07,0.1634684183116741,0.06791934365310183,0.06179634905190963,0.04283474170907608,NA
00174,Bottom-Half Clothes,"1.0,0.0,1.0",3.885674190259819e-06,0.06923577040045224,0.018523343227390417,0.015405796904056525,0.01360199728270521,NA
00174,Hair,"0.0,1.0,0.0",3.975043759360325e-06,0.046407465111994534,0.015691691009718064,0.014095356818925023,0.010084887074963396,NA
00174,Hands,"1.0,0.5,0.0",1.1543109333085108e-05,0.03842223959517298,0.015039995727517332,0.014076703482220154,0.009593503189719127,NA
00175,overall,NA,7.200672522986052e-07,0.1785525407866166,0.02484454465780901,0.019685457276001656,0.02177384550705842,NA
00175,Head,"1.0,0.0,0.0",3.997458081424634e-06,0.08720522545451953,0.03397323381542829,0.028938769113854814,0.023475379942742947,NA
00175,Top-Half Clothes,"1.0,1.0,0.0",9.530225420236022e-06,0.08374428219930319,0.02192237166198893,0.01936629283266768,0.015879577253833273,NA
00175,Bottom-Half Clothes,"1.0,0.0,1.0",7.200672522986052e-07,0.1098475065748573,0.021996462989391997,0.016129144419185577,0.019007312091927006,NA
00175,Shoes,"0.0,0.0,1.0",0.00017207867645487084,0.1785525407866166,0.061110927596765896,0.05161794720084559,0.044578771019589805,NA
00175,Hands,"1.0,0.5,0.0",4.167109985489774e-06,0.04713533097749315,0.01508484046210185,0.013106310487495264,0.01128270836798884,NA
00175,Hair,"0.0,1.0,0.0",2.1292526166604313e-06,0.04847971539222986,0.014348417597400487,0.013702378703671622,0.010566817817720479,NA
00176,overall,NA,1.1266270693264171e-07,0.22164595987488028,0.029777840155920443,0.01692138811391947,0.0379039924633414,NA
00176,Head,"1.0,0.0,0.0",1.4355192424559557e-05,0.22164595987488028,0.08980488159658594,0.10249041795162324,0.06738046173494568,NA
00176,Top-Half Clothes,"1.0,1.0,0.0",5.664096257610762e-06,0.12093151927760737,0.026568214514719746,0.021052854971599647,0.02279991372291417,NA
